term,alpha_i,alpha_not_i,alpha_0i
gr,0.004213238647116862,156.19958537263912,156.20379861128623
grab,0.003631701293380255,85.51914315742246,85.52277485871585
grabbed,0.11657067379722903,10404.688911343967,10404.805482017764
grace,0.016652314600932222,354.1425263339892,354.15917864859017
grad,0.0029540868336043473,99.26811406509461,99.27106815192822
grade,0.0159500224583286,392.8463965181798,392.86234654063816
grades,0.0012769289933454839,98.33520365479816,98.33648058379151
gradual,0.0040690483894278255,441.96970184179213,441.9737708901816
gradually,0.00185532569626469,69.18688016791263,69.1887354936089
graduate,0.0053760956857471206,144.693418132548,144.69879422823374
graham,0.0239616109488516,1288.9973542434757,1289.0213158544245
grain,0.0014439135550883106,78.39442756462498,78.39587147818007
grammar,0.0013086927423148988,102.16785857587952,102.16916726862183
grand,0.006670651201368569,105.29736311995724,105.30403377115861
grandfather,0.010904317666555677,955.9019099503867,955.9128142680532
grandparents,0.0058715328911498055,693.3398424233995,693.3457139562908
grant,0.016317255071111696,200.70815791745147,200.72447517252257
granted,0.031209779816022097,346.6989964023528,346.73020618216884
grants,0.030448527168020656,1604.6996469855173,1604.7300955126855
graph,0.0020536102765330295,68.68573828920191,68.68779189947844
graphic,0.004762865478806831,81.6810804567048,81.68584332218362
graphical,0.051045162155752034,2978.265145925795,2978.3161910879508
graphics,0.02944595874794228,74.15969073014193,74.18913668888987
graphs,0.005125520803656667,434.5500752834977,434.5552008043013
grasp,0.002220810215151478,75.28243085567509,75.28465166589024
grass,0.003761873162118517,222.15647832760143,222.16024020076355
grateful,0.0035609517672313806,109.7685289741194,109.77208992588663
grave,0.033160706615587544,1768.6362331939497,1768.6693939005652
graves,0.003937960934227066,218.52866008138622,218.53259804232044
gravity,0.0067580437552954105,182.76213659171208,182.76889463546738
gray,0.010499718487604542,290.2372295523416,290.2477292708292
grayscale,0.001143186051727364,35.63832245488879,35.639465640940514
great,0.31631275615362897,580.256671836893,580.5729845930466
greater,0.08360768339228815,671.067063982603,671.1506716659953
greatest,0.02578842631132868,685.7263614051549,685.7521498314662
greatly,0.04421211302909921,271.21505194397827,271.2592640570074
greece,0.0030364476155298444,75.18187211628856,75.18490856390409
greed,0.0013172011395008582,61.96579804326737,61.96711524440687
greek,0.010193259959610809,94.98532350439635,94.99551676435595
greeks,0.007365269852776549,155.42520187975978,155.43256714961257
green,0.019970676898385994,273.8092345266254,273.82920520352377
greetings,0.004965226483289552,102.04833806118664,102.05330328766993
greg,0.04769236961129078,1294.5018075804155,1294.5494999500268
gregory,0.002533235011171962,150.5767334585853,150.57926669359648
grenade,0.0016682241388811944,112.38750376788995,112.38917199202884
grenades,0.0025381232712525298,142.17377068628807,142.17630880955932
gretzky,0.0042840153228236415,114.33482630029232,114.33911031561514
grew,0.03020130533781404,1546.808681208092,1546.8388825134298
grey,0.011741586393137377,213.0495536533651,213.06129523975824
grief,0.011911612355046057,2150.6855514325334,2150.6974630448885
grin,0.009438636737448406,571.1461886483218,571.1556272850592
grip,0.012891043828630164,1618.8846272769883,1618.897518320817
gross,0.006771710753035252,327.66327163397455,327.67004334472756
ground,0.02776724499439214,160.59642062178511,160.6241878667795
grounded,0.0015059792725627748,70.96947702500007,70.97098300427264
grounds,0.029396660617339775,638.7995564529188,638.828953113536
group,0.19069781986224996,407.8914937687214,408.0821915885836
groups,0.08061359096170631,410.48140392379014,410.56201751475186
grow,0.009255772401202454,228.29740830999904,228.30666408240023
growing,0.0059510642219534424,265.5190676861052,265.52501875032715
grown,0.005020248119647972,247.44459176285434,247.449612010974
grows,0.0033309737044814706,172.53574425757253,172.53907523127702
growth,0.007887659794292892,202.21804347041586,202.22593113021017
gs,0.005691171530412338,126.51112107567103,126.51681224720144
gsfc,0.0018339102193912775,67.85157471007928,67.85340862029867
gt,0.010632195593800183,214.90919070030859,214.9198228959024
gu,0.0020555962432676133,100.88650515252445,100.88856074876772
guarantee,0.03803606544843122,806.1065744586175,806.1446105240659
guaranteed,0.019248241805520483,407.01730635531925,407.0365545971248
guarantees,0.012889261209531084,703.432137125897,703.4450263871066
guard,0.008415565461409395,174.35793453886902,174.36635010433042
guards,0.006930287242564744,437.5296033859941,437.53653367323665
guerillas,0.002176589326265508,144.37673247775706,144.37890906708333
guess,0.09681596643444615,271.38185999450593,271.4786759609404
guessed,0.006838917821615505,374.6508305840135,374.6576695018351
guessing,0.0033344176337687208,159.58848798844983,159.5918224060836
guest,0.004589612932713919,204.58100113358668,204.5855907465194
gui,0.002822999146778354,114.75343873891859,114.75626173806536
guidance,0.022287866801970313,940.9292936899649,940.9515815567669
guide,0.028470090527020566,217.97469965944148,218.0031697499685
guidelines,0.01847390521922804,776.3497257415255,776.3681996467448
guides,0.0016679173958362976,87.11892235934128,87.12059027673712
guilt,0.0033187533982215393,87.28930571344644,87.29262446684466
guilty,0.019958499480953944,205.67946700886546,205.69942550834642
guitar,0.0013812280121333373,57.012006446301335,57.01338767431347
gulf,0.0028055236314421207,91.34478686940496,91.3475923930364
gun,0.03607089964783428,118.5662532466131,118.60232414626094
guns,0.025849755075540843,139.882351309941,139.90820106501653
gurus,0.0013721667432716948,63.57602284327973,63.577395010023004
gut,0.0027562808575486214,130.18374631015635,130.1865025910139
guts,0.0016317913704305069,58.975501594153734,58.97713338552416
guy,0.06454819953939135,319.0225092685898,319.08705746812916
guys,0.024850923120720528,172.3284278031043,172.353278726225
gw,0.003167859671916487,103.29944139599192,103.30260925566384
gx,0.0029530468563277704,171.04964043662542,171.05259348348176
gxxor,0.0008239570087867772,46.66778133435955,46.66860529136834
gy,0.002220484955564833,120.8515885017058,120.85380898666136
ha,0.006277021381336059,129.2281312986656,129.23440832004692
habit,0.009517455711465376,261.5510895774137,261.56060703312517
habits,0.0013331448260302094,68.65300603132204,68.65433917614807
habs,0.007937619754529864,326.55163492225864,326.5595725420132
hack,0.0076887804678022415,793.1950306848782,793.202719465346
hacked,0.0638012029983886,6304.315958276343,6304.379759479341
hacker,0.0019950698503777183,60.1831258605893,60.18512093043968
hackers,0.007451403912806398,589.414495625731,589.4219470296438
had,0.5608865683833085,297.1240329520805,297.6849195204638
hadn,0.010158718943675685,249.02639734319885,249.03655606214252
hair,0.014116490976538342,355.06745939634146,355.081575887318
hal,0.01013161029857227,343.4873357519312,343.49746736222977
half,0.0985713600274399,496.7687834221156,496.867354782143
hall,0.014492593570366951,189.92147820199952,189.9359707955699
halt,0.0028474544712153195,198.99954174492126,199.00238919939247
halves,0.005135925271426283,344.2739918405443,344.2791277658157
ham,0.0070473590630432655,325.8717082510631,325.8787556101262
hamas,0.002233587603566001,145.25403264436986,145.25626623197343
hamilton,0.0030649924901780573,112.5696093013169,112.57267429380708
hammer,0.005675941494005917,311.34088857232655,311.34656451382057
hampshire,0.0022011315613653672,170.03155251511066,170.03375364667204
hand,0.315675176370299,1859.4579708393844,1859.7736460157548
handbook,0.005874940341739292,170.2403321987944,170.24620713913612
handed,0.04687197815843233,832.678203687325,832.7250756654834
handgun,0.005499642356834084,109.45325731389254,109.45875695624937
handguns,0.006076652557055714,215.56085969618928,215.56693634874634
handheld,0.004024601785406197,125.15868374130027,125.16270834308567
handing,0.0015931145171653271,91.30042206433747,91.30201517885463
handle,0.07092781680762329,681.3014286189547,681.3723564357623
handled,0.03772611337560095,1870.9333811270114,1870.971107240387
handler,0.0021929975163915657,121.21811991355503,121.22031291107142
handles,0.012171030115710798,457.277280137538,457.28945116765374
handling,0.021074997837195075,256.8189724513603,256.8400474491975
hands,0.05905563609397179,544.1981804831888,544.2572361192828
handy,0.004652118868771745,88.20960351905424,88.21425563792302
hang,0.016238767419582033,657.2881290245429,657.3043677919625
hanging,0.003592236435226024,125.75478443747818,125.7583766739134
hangs,0.004483020851108469,110.12000982186662,110.12449284271773
hank,0.000756871601408289,39.87512263795124,39.875879509552654
happen,0.06654702456506323,242.45189177543133,242.5184387999964
happened,0.1515880557928312,697.8023127196813,697.953900775474
happening,0.02232459025719965,275.79563455424886,275.81795914450606
happens,0.08656061073160488,585.4110844991733,585.4976451099049
happier,0.0016645948398047018,243.79650917418874,243.79817376902855
happily,0.030791408503770788,2444.45973748932,2444.490528897824
happiness,0.028245894895898578,2076.2613872963784,2076.2896331912743
happy,0.043764610097688665,257.21836350528423,257.2621281153819
har,0.0004691617497125139,14.548732150673791,14.549201312423504
harassment,0.0008984917605721156,54.376421040088616,54.37731953184919
hard,0.1358061289416792,227.59143724488746,227.72724337382914
harddisk,0.001030805428764913,39.019929192245876,39.02095999767464
harder,0.012736874642681898,200.23759525408101,200.2503321287237
hardly,0.22835833717889673,3019.0955470294657,3019.323905366645
hardware,0.09981176202852682,426.4331702750301,426.5329820370586
harley,0.001816430100101912,43.136368023536185,43.138184453636285
harm,0.017775035771769792,289.52354427865976,289.5413193144315
harmful,0.0018791741155465677,77.81674172819827,77.81862090231381
harmless,0.0017895262428458077,108.59325302478241,108.59504255102526
harmony,0.010726235412282214,1161.517437303563,1161.5281635389752
harold,0.002124834357530714,94.50831672602143,94.51044156037896
harper,0.0019806573552799316,153.72390868286766,153.72588934022295
harris,0.00549974920901078,247.041024660474,247.046524409683
harry,0.004344009536765539,177.5037905030906,177.50813451262738
harsh,0.0033189033303285434,127.3767953250833,127.38011422841362
hart,0.0017803598959963119,127.47717868845972,127.47895904835572
hartford,0.0028370855410709546,59.69631607583618,59.699153161377254
harvard,0.006490558158741092,100.74060878757649,100.74709934573524
harvey,0.0011691032539611556,72.94198150433759,72.94315060759155
has,2.1363336006943743,683.9363230902254,686.0726566909198
hasan,0.002435513157438086,190.27396579213445,190.2764013052919
hash,0.0034406035018729082,125.47181113508444,125.47525173858631
hasn,0.028227548133084195,344.3525414151964,344.3807689633295
hassle,0.0031014972430695067,170.48949281536923,170.4925943126123
hassles,0.0012082172696305804,98.41677378553169,98.41798200280132
hat,0.007433859607718137,251.6738611783233,251.68129503793102
hatcher,0.002739572946280908,205.45957315088162,205.4623127238279
hate,0.023985070869274944,196.75644820991684,196.78043328078613
hatred,0.03440493776362096,1292.199421249355,1292.2338261871187
hats,0.0006008861584634381,41.69969440877162,41.700295294930086
haul,0.0037370769506881196,249.48548600090518,249.48922307785588
have,2.7180089707639037,336.45638388801,339.1743928587739
haven,0.1254722752159969,520.5698118993881,520.6952841746041
having,0.8304439438710556,1946.9652507521657,1947.795694696037
hawaii,0.001723463373053213,134.87267966771032,134.87440313108337
hawerchuk,0.0019098521041133252,180.232978074407,180.2348879265111
hawgood,0.0010196010303062733,56.822442421416426,56.82346202244673
hawk,0.0011169102938434266,50.35652421429517,50.357641124589016
hawking,0.0011551591289918413,67.57841079378903,67.57956595291803
hawks,0.0017288974182940288,33.60413493332837,33.605863830746664
hayes,0.025692633319957924,1307.3313567700054,1307.3570494033254
hazard,0.002634845385653291,117.22570237220435,117.22833721759001
hazardous,0.001115251059129772,78.99987018687759,79.00098543793672
hazards,0.006838455877703517,524.364192798233,524.3710312541108
hb,0.002795484801635717,144.64301409246104,144.64580957726267
hc,0.003192912666657039,92.4991504960668,92.50234340873347
hci,0.0010419571538031254,49.42896897951298,49.43001093666678
hd,0.012448795336504486,89.21056864416354,89.22301743950005
he,0.19960046530296155,65.2727329840954,65.47233344939836
head,0.11328117588855312,510.2934966532211,510.40677782910967
headache,0.0021466500506427664,96.27336708648066,96.27551373653131
headaches,0.005256279424430187,281.2904138409247,281.29567012034914
headed,0.021263133525387383,371.7881565863294,371.8094197198548
header,0.048626236885742094,1157.6625307294764,1157.711156966362
headers,0.003656314371300691,101.58657447521209,101.59023078958339
heading,0.004062476520992237,97.44852985611946,97.45259233264045
headline,0.0013955454224878073,97.35276069765202,97.3541562430745
headquarters,0.010961187170441802,519.8979092601252,519.9088704472956
heads,0.015529785077460142,201.7432283847777,201.75875816985516
heal,0.001520984811856231,86.91084105392426,86.91236203873612
healed,0.004301460558611632,424.4275048566485,424.43180631720713
healing,0.0036389190624548135,230.6592301642858,230.66286908334826
health,0.025993292725535196,205.7118030120872,205.73779630481272
healthy,0.042926632674808764,1099.601979113272,1099.6449057459467
hear,0.1928687048319968,939.025651252375,939.218519957207
heard,0.14662643724289995,313.3590161429385,313.5056425801814
hearing,0.013943400956082368,195.09650302605635,195.11044642701245
hearings,0.0009494498623997611,53.23680218084144,53.23775163070383
heart,0.06687004774022404,536.9641647451183,537.0310347928586
hearts,0.011136540717609701,377.2750426118251,377.2861791525427
heat,0.01429938619809212,153.120898379777,153.1351977659751
heater,0.0011065456600135336,53.65846612616564,53.65957267182566
heating,0.0065247716388130055,542.1159103042478,542.1224350758866
heaven,0.0244590216037834,255.10675075874724,255.131209780351
heavens,0.002126199155009131,111.57076750550645,111.57289370466147
heavier,0.0018380227152163433,91.7800237131208,91.78186173583602
heavily,0.026627085192700045,944.2155576947465,944.2421847799392
heavy,0.054290816436329895,606.0469838946238,606.1012747110602
hebrew,0.014378633111908313,756.9149253530891,756.929303986201
hebrews,0.005716844154346326,337.00719795855156,337.0129148027059
heck,0.006913535768634388,140.04770723809142,140.05462077386005
heh,0.0009424567392516094,36.81085783968344,36.811800296422696
height,0.009605519625232697,194.18131564931537,194.1909211689406
heights,0.0048107792786831,546.1482973947898,546.1531081740685
held,0.024519172454776098,240.81077931916772,240.8352984916225
helicopter,0.002100870578341864,141.44987652685867,141.45197739743702
helicopters,0.0008846351828471087,53.1158353427558,53.11671997793865
hell,0.04226989746369257,197.4945686980156,197.53683859547928
hellman,0.007014456443311984,323.45322405312015,323.46023850956345
hello,0.043230649518646344,242.70755364902809,242.75078429854673
helmet,0.0037003911735364278,43.842409751277295,43.84611014245083
helmets,0.0012703457997803825,55.561557159154916,55.5628275049547
help,0.244811744224429,282.9167196493539,283.16153139357834
helped,0.032302950887651394,544.1869428401753,544.219245791063
helpful,0.017441440505854732,137.87980137554285,137.8972428160487
helping,0.02839142418311097,608.6828117722058,608.711203196389
helpless,0.0012765845619891305,98.31692533548154,98.31820192004353
helps,0.016462732608067885,114.98883133194862,115.00529406455668
helsinki,0.0021855285791572547,148.57662359662336,148.57880912520253
hence,0.024175828987554805,274.23512708108785,274.2593029100754
henrik,0.001045887265522874,38.770288596169685,38.77133448343521
henry,0.02088475183114431,921.3498116296554,921.3706963814865
her,0.05624385540506525,159.94663915782303,160.0028830132281
hercules,0.0019166572594923846,157.52965137294967,157.53156803020917
here,1.134340890278823,987.7663373187669,988.9006782090457
hereby,0.02589305614637903,1484.9117183133312,1484.9376113694775
heresy,0.0023837494767748177,111.69112435906406,111.69350810854084
heretical,0.0009085998193588508,55.659131226673,55.66003982649236
heritage,0.01159876342300926,1602.8462904553967,1602.8578892188198
hernandez,0.0015159746926477202,118.10073190283508,118.10224787752773
hero,0.0021282582808740103,91.93769001902739,91.93981827730826
heroes,0.0021201528692805917,209.54475398321262,209.5468741360819
herring,0.00281401362023047,124.1754447771159,124.17825879073612
herself,0.007660802758534107,295.7803262218402,295.78798702459875
heterosexual,0.003371748025908171,207.42746810835487,207.43083985638077
hewlett,0.0057013628854019295,198.1340186285092,198.1397199913946
hex,0.0028197444927489912,85.49947732746821,85.50229707196097
hextall,0.0017587049875284263,159.38693010365043,159.38868880863797
hey,0.04603610635310361,368.01558954250294,368.061625648856
hf,0.0035699467880169113,201.1689160184046,201.1724859651926
hg,0.007779592970292734,571.200506158455,571.2082857514254
hh,0.0046409104615804464,319.04765750482636,319.05229841528796
hi,0.09226580557989585,216.77233540317954,216.86460120875944
hidden,0.04107329636131751,1061.5757409419691,1061.6168142383303
hide,0.014901061256414798,237.86024940670785,237.87515046796426
hiding,0.003911228642800436,169.59802178348116,169.60193301212396
hierarchy,0.030500916886082786,812.4857939164094,812.5162948332955
high,0.2904849852835844,591.7683751034782,592.0588600887618
higher,0.04047261514154272,1117.6362695486155,1117.6767421637571
highest,0.01857582460186865,268.2920679750275,268.3106437996294
highlights,0.0019043725825037897,141.69964910202253,141.70155347460505
highly,0.03452772206027498,254.36446405856424,254.3989917806245
highway,0.011591270102163879,210.368387847354,210.37997911745617
highways,0.003854696131623007,465.567381596,465.57123629213163
hill,0.023245323633148504,587.9894380534672,588.0126833771004
hillary,0.0015728562831134332,93.95513272005168,93.9567055763348
hills,0.0017571567504278576,58.53442333591326,58.53618049266369
him,0.21000209294047295,267.649972593158,267.8599746860985
himself,0.1744267705394455,1111.1853091059656,1111.359735876505
hint,0.005885832120328582,132.12336304115632,132.12924887327665
hints,0.05536440793785203,923.750502897494,923.8058673054319
hip,0.00157180144145512,79.91004029058081,79.91161209202227
hire,0.008387448729348733,485.92897963946047,485.93736708818983
hired,0.005803044855497543,266.37686464562273,266.38266769047823
hiring,0.0012764047673878077,73.02536034100508,73.02663674577246
his,0.2786683906361712,165.02334085203674,165.3020092426729
historians,0.002727961890828449,128.2449340410813,128.24766200297213
historic,0.0036528893185803673,393.05579470416325,393.0594475934818
historical,0.02863426637318964,334.9055624620378,334.934196728411
historically,0.009289113655388691,493.8450274021613,493.85431651581666
histories,0.009005111132197149,691.1522696100722,691.1612747212043
history,0.07553942907068757,275.15289524445006,275.2284346735208
hit,0.04930145879426467,239.87081418067643,239.9201156394707
hitler,0.010123464282322844,212.5660902393581,212.5762137036404
hits,0.014062654854136419,214.19974392001905,214.2138065748732
hitter,0.006949193112649508,162.70338654407215,162.7103357371848
hitters,0.0032245487643321885,128.43425742144993,128.43748197021426
hitting,0.028354525418202894,665.5121217701569,665.5404762955751
hj,0.0018793479832857896,105.94007622307478,105.94195557105807
hk,0.018830240322151772,2235.275657988413,2235.294488228735
hl,0.0018080212652491223,72.02324985552762,72.02505787679287
hm,0.0076161090041384685,201.23036450553954,201.2379806145437
hmm,0.007104680539525481,117.50203430175833,117.50913898229786
hmmm,0.011076637147482835,134.70856541556276,134.71964205271024
hmmmm,0.002316374537503842,237.09075698687627,237.0930733614138
hn,0.0028284524965745753,273.067005897367,273.0698343498636
ho,0.00518427095887024,213.41013221216357,213.41531648312244
hobby,0.0030252854612371483,265.8754698735297,265.878495158991
hockey,0.01722159948012718,81.59878492417037,81.6160065236505
hold,0.054161309714720544,233.3215515380626,233.37571284777732
holder,0.0017341216316635094,61.673060673613705,61.67479479524537
holders,0.0017131879607800804,103.77224019531917,103.77395338327995
holding,0.0220025041566008,324.55423312364934,324.57623562780594
holds,0.0169221613494039,322.82597092716435,322.84289308851373
hole,0.01850957428209399,267.05611175660914,267.07462133089126
holes,0.00819470134439079,108.73602976337529,108.74422446471968
holland,0.0008430438961455016,41.913181952762486,41.91402499665863
hollow,0.001668342549397521,93.0398071204439,93.04147546299329
hollywood,0.0022607395371310227,198.92486730344325,198.92712804298037
holmes,0.0011868118464057299,97.53825717645873,97.53944398830514
holocaust,0.008176024730793045,206.83716971293558,206.84534573766638
holy,0.025706513728066278,328.0196666283094,328.0453731420374
home,0.09758224499520843,297.75345802749285,297.85104027248804
homeland,0.014676787945133942,418.8814293549734,418.89610614291854
homer,0.001989938097571945,132.00275381580695,132.00474375390453
homers,0.002389140669460291,95.47256889977432,95.47495804044378
homes,0.004875598624945938,107.67506114341803,107.67993674204298
homicide,0.002385426751197852,113.78851842893451,113.79090385568571
homicides,0.0026426695536900776,171.9891106426518,171.9917533122055
homosexual,0.0041661731480523686,68.00573261629425,68.0098987894423
homosexuality,0.004945872658369119,114.81995448713023,114.8249003597886
homosexuals,0.0048850213380211074,122.64861273892767,122.6534977602657
honda,0.011108680562183955,118.65231595493049,118.66342463549267
honest,0.08189535760051812,1548.5236967889298,1548.6055921465304
honestly,0.1175469347898977,2700.3827035025897,2700.5002504373797
honesty,0.002194468678281476,91.38915562364139,91.39135009231967
honor,0.009836852583234303,208.79663206715247,208.80646891973572
hood,0.002198746472579722,119.41276582416474,119.41496457063732
hook,0.011438344187801222,219.41486344239703,219.42630178658484
hooked,0.006129794290323443,304.67181690089274,304.67794669518304
hooking,0.0023402240021086537,128.00251398800364,128.00485421200574
hop,0.0018214795248359438,101.53199128578736,101.53381276531219
hope,0.12410811141424818,286.40019787884154,286.5243059902558
hoped,0.005032395149857981,199.67428623830557,199.67931863345544
hopefully,0.08157621938796304,1350.3047932189813,1350.3863694383692
hopes,0.01080539258053635,426.6763099237843,426.68711531636484
hoping,0.018003812100697552,321.7258933029666,321.7438971150673
hopkins,0.0019141345682534927,80.2794964479624,80.28141058253065
horizon,0.005321267071979869,418.1347458196547,418.1400670867267
horizontal,0.0029411779364811436,56.806971767313335,56.80991294524981
horizontally,0.003912854628113782,175.84644321822734,175.85035607285545
horn,0.002773626973529849,110.62143650187504,110.62421012884857
horrible,0.007992340052047655,155.7749724989887,155.78296483904074
horror,0.008823236520650366,462.1556399665603,462.1644632030809
horse,0.006815095024509613,191.1963635912884,191.2031786863129
horses,0.0012811932535182994,56.39464788992128,56.3959290831748
hospital,0.0311465091134007,635.732498737877,635.7636452469904
hospitals,0.004261115744515046,144.06709156031965,144.07135267606418
host,0.034123924884088684,412.14711822991035,412.18124215479446
hostile,0.0036597680939570586,94.88562653135432,94.88928629944827
hostility,0.006637942685951524,332.18948141009054,332.19611935277646
hosts,0.002027774785304516,97.0696743378408,97.0717021126261
hot,0.03444522123975299,245.39904525250248,245.43349047374224
hotel,0.00416309669838649,139.0222281534576,139.026391250156
hotels,0.0010101835436898512,56.73675217172372,56.737762355267414
hour,0.0354125459500422,517.1886809259915,517.2240934719416
hours,0.07300594545466703,585.5636848448898,585.6366907903445
house,0.12063299839048776,587.9061514014737,588.0267843998643
household,0.009919663058292812,906.2981305891631,906.3080502522214
houses,0.012577860827154267,203.2058359526704,203.21841381349756
housing,0.00692959068995933,404.9268669731589,404.93379656384883
houston,0.00885092119259642,199.68041019215087,199.68926111334346
how,0.6585073834457955,302.2283169088369,302.8868242922827
howard,0.002822000878403105,86.1463706237649,86.14919262464329
howe,0.005532741155897934,270.5161869580571,270.521719699213
however,0.403797851139379,593.5608935581887,593.9646914093281
hp,0.02887883770177066,135.50051019979566,135.52938903749742
hq,0.012527179946335194,513.2094255684121,513.2219527483585
hr,0.00813060498996738,133.4231689813429,133.43129958633287
hrs,0.0010946201066593221,42.40042911223468,42.40152373234134
hs,0.004151729182211594,175.5015410413897,175.5056927705719
hst,0.002830430640672877,137.52230588297414,137.5251363136148
ht,0.0068343416961654975,453.66062941058044,453.6674637522766
hudson,0.00199823762533894,65.54281560402471,65.54481384165005
huge,0.022856812890479004,181.62229543728452,181.645152250175
hughes,0.001775088012406491,78.13151115856094,78.13328624657335
huh,0.023626591030382737,488.199556363728,488.2231829547584
hull,0.0028910378857347676,138.2139764793137,138.21686751719943
human,0.17465038366848742,684.0126441166801,684.1872945003486
humanitarian,0.006377929965754414,364.44095912051654,364.4473370504823
humanity,0.007567741164753874,149.76871112957713,149.7762788707419
humans,0.016883192222285036,186.11615964871194,186.13304284093422
humble,0.0014580437159787962,66.81406265744054,66.81552070115653
humor,0.005648173645042566,165.8172749069679,165.82292308061295
hundred,0.11299497923391463,1627.959239628573,1628.0722346078069
hundreds,0.018188817820786712,214.85554622113995,214.87373503896075
hung,0.004464854443533652,149.35331879678705,149.3577836512306
hungry,0.001953218132418629,162.34252005118756,162.34447326932
hunt,0.004043058767167776,156.33774655621207,156.34178961497923
hunter,0.004748094386817387,112.6723169130954,112.67706500748221
hunters,0.005444975655101654,717.8060655707008,717.8115105463559
hunting,0.004224374165251523,118.18200919027348,118.18623356443872
huntsville,0.003960360218949208,177.24509808818783,177.24905844840677
hurry,0.007778575932950235,624.0811352356473,624.0889138115803
hurt,0.022772595623636472,243.62823461349382,243.65100720911747
hurting,0.0029242661354045257,171.1667594757376,171.169683741873
hurts,0.005464014764374297,239.02669731867843,239.03216133344282
husband,0.005196501592947046,135.67868501492032,135.68388151651325
hussein,0.0031573782459568614,154.00716668361733,154.0103240618633
hut,0.002941231720739019,154.45579487721596,154.4587361089367
hv,0.007823470475041063,578.6848363909049,578.69265986138
hw,0.004463549908324066,210.79781005498515,210.8022736048935
hx,0.0010888282052159868,59.29703792451413,59.29812675271935
hydrogen,0.0019002140830403336,121.0730021137559,121.07490232783894
hype,0.0021663398924259077,129.46154681414893,129.46371315404136
hypocrite,0.0012731432748043791,97.89691182643402,97.89818496970882
hypocritical,0.001433775754730586,71.22147917072124,71.22291294647597
hypotheses,0.003354735900940872,274.553726997949,274.55708173384994
hypothesis,0.006964069632281748,500.5233604677589,500.53032453739115
hypothetical,0.027635393445744443,2960.711223176035,2960.738858569481
hz,0.005406198024494815,62.28471594523013,62.29012214325463
ia,0.016522717185769753,1632.8451563947651,1632.861679111951
ian,0.007390993383518884,632.4904326768443,632.4978236702278
iastate,0.0023452280293779254,101.53721749486996,101.53956272289935
ibm,0.045128353981856585,232.27535975974683,232.3204881137287
ic,0.004836097951853551,97.32703759632216,97.33187369427401
icbm,0.0038046290773290766,458.0149776972994,458.0187823263767
ice,0.017298515431038615,177.4492578737638,177.46655638919484
ico,0.0021002505150538803,66.27828308088826,66.28038333140331
icon,0.003548635898984743,57.36917185758975,57.372720493488735
icons,0.002995446933307622,78.2992443201605,78.30223976709381
ics,0.0019132492744261048,85.44938711147503,85.45130036074946
id,0.015672363215797243,104.55169376076871,104.56736612398451
idaho,0.004033486878189402,194.3256044568073,194.3296379436855
ide,0.008731064990966252,49.49206640804663,49.5007974730376
idea,0.2355323239406903,540.897678653212,541.1332109771527
ideal,0.007705711566177152,158.88226688539112,158.8899725969573
ideally,0.010999404576358155,676.7181446353642,676.7291440399406
ideals,0.0011541348007868576,61.53182903117188,61.53298316597267
ideas,0.10550847714255424,555.7275739657359,555.8330824428784
identical,0.017191187196628103,203.03074165290414,203.04793284010077
identification,0.013799950533847102,721.9737194806916,721.9875194312255
identified,0.04013834454870265,1498.8727374998284,1498.9128758443771
identify,0.034441747000929106,751.9891499164953,752.0235916634963
identifying,0.0029748344425266247,260.2222654071508,260.2252402415933
identity,0.014138668129728792,536.0664917373207,536.0806304054504
ideological,0.0031835919094348455,175.47081951105665,175.4740031029661
ideology,0.0031403454449532558,188.39751272898033,188.4006530744253
idiot,0.0035251886300410543,66.60180007871297,66.605325267343
idiotic,0.0021128364206757736,181.48384579561693,181.4859586320376
idiots,0.0022764349477450816,88.52882403236137,88.53110046730912
idle,0.0029752528138039477,82.29177066794607,82.29474592075987
ie,0.03949418788510415,305.464659310434,305.5041534983191
ieee,0.003372241937811491,198.57187042815175,198.57524267008958
if,2.2029206698632895,373.686117923089,375.8890385929523
iff,0.0013750934985504262,110.53692016989628,110.53829526339483
ig,0.0015628818981056958,101.38334421350814,101.38490709540625
ignition,0.0022703791221868395,88.43090152173022,88.4331719008524
ignorance,0.09070323829344325,2042.9753477545214,2043.0660509928148
ignorant,0.02955124402717497,542.9458709274465,542.9754221714737
ignore,0.1478882408566571,3266.7775707391843,3266.9254589800407
ignored,0.1521648822274531,2923.0004728296617,2923.1526377118894
ignores,0.0015432364822533257,87.56147553821714,87.56301877469939
ignoring,0.00821919610684174,218.4874191851821,218.49563838128893
ii,0.0506765773955854,284.9714626417114,285.022139219107
iici,0.001312703524682466,169.15820137956155,169.15951408308624
iii,0.07664130549517476,1310.7451016342573,1310.8217429397525
iisi,0.0035736348017744004,87.87741839522637,87.88099203002814
ij,0.006581284249941184,645.9497280061174,645.9563092903674
ik,0.0008274358019989741,46.965060823171434,46.965888258973436
il,0.04007117733248463,978.023774602523,978.0638457798555
ill,0.006414751792961621,134.45290246551633,134.4593172173093
illegal,0.033194016893529306,285.95849668255494,285.99169069944844
illegally,0.0036616474080535706,182.5194894800328,182.52315112744085
illinois,0.030104822197850545,587.5261780726355,587.5562828948333
illness,0.013486912483648505,578.6616602075776,578.6751471200613
illusion,0.003556223404623998,115.05047277326751,115.05402899667214
illustrate,0.01930064127611502,2324.315795077169,2324.335095718445
illustrated,0.0184206118431625,1283.95564942273,1283.974070034573
